	hsa10161	hsa10800	hsa11255	hsa1128	hsa1129	hsa1131	hsa1132	hsa1133	hsa1234	hsa1241	hsa1268	hsa134	hsa135	hsa136	hsa140	hsa146	hsa147	hsa148	hsa150	hsa151	hsa152	hsa153	hsa154	hsa155	hsa1812	hsa1813	hsa1814	hsa1815	hsa1816	hsa185	hsa1909	hsa1910	hsa222545	hsa23620	hsa2550	hsa2846	hsa2911	hsa2912	hsa2913	hsa2914	hsa2915	hsa2916	hsa2917	hsa2918	hsa3269	hsa3274	hsa3350	hsa3351	hsa3352	hsa3354	hsa3355	hsa3356	hsa3357	hsa3358	hsa3360	hsa3361	hsa3362	hsa3363	hsa338442	hsa3577	hsa4543	hsa4985	hsa4986	hsa4988	hsa5028	hsa5029	hsa5030	hsa5031	hsa5032	hsa552	hsa554	hsa56413	hsa57105	hsa5724	hsa5729	hsa5731	hsa5732	hsa5733	hsa5737	hsa5739	hsa59340	hsa6010	hsa64805	hsa6751	hsa6752	hsa6753	hsa6755	hsa6915	hsa7201	hsa8843	hsa886	hsa887	hsa9052	hsa9283	hsa9934
hsa2917	0.0232240415856486	0.0191128968492457	0.0133973935942677	0.0159711845126339	0.0153856172738368	0.0136890830486429	0.0138272200246483	0.0181457586415057	0.0181619986299004	0.0137320450396782	0.0162725029926308	0.0153194822104667	0.0176065134831317	0.0182074628982635	0.0207667281198121	0.011707766916767	0.0133030686327293	0.0145510306277862	0.0156152533525507	0.015860340326629	0.0141960288326707	0.0164997235279953	0.0169102253794121	0.0132202906318929	0.015952792176357	0.0194192349148959	0.0148284720675497	0.0138885210063893	0.0124539268765337	0.0157128401148722	0.0169893132519782	0.0148665627257452	0.150377338110755	0.0151167296104947	0.0500131929601356	0.0152936037891205	0.317843461052613	0.410324404312021	0.413128246779073	0.716880621706464	0.320209095278583	0.680672570716327	1	0.758438664374661	0.0142200788385402	0.0155066978364466	0.0206387257218573	0.0263900241900456	0.0251442953515951	0.0184576789820537	0.0164430481726522	0.0121944831166993	0.0148589789338892	0.0129781057578487	0.0111570634671096	0.017200826657792	0.0207915353363846	0.0155556853547252	0.0155319245806546	0.0153222476315529	0.0174431554723145	0.0138158892308088	0.0126480806229282	0.0161900438427984	0.0133581184669988	0.0144074674458247	0.0127514554720292	0.0188018168682098	0.0171541607965172	0.0140182108572129	0.0152469123390743	0.014881716303735	0.0165832288375798	0.022344946314214	0.0158415402955399	0.0135470076023235	0.0133615554554844	0.0116808641676829	0.0162847915983533	0.0134419844143802	0.0122867153435713	0.0147338910310081	0.0236156060748033	0.0127981234337485	0.0139629310803349	0.0123136743256935	0.0145069663493438	0.0159990471962274	0.0154540322518679	0.0155174814353887	0.0184137006963746	0.0109504122883365	0.023519671941123	0.0164145566316414	0.017352809875817
hsa2918	0.0225351595694525	0.0162323807599806	0.0136964223040939	0.0139872303041461	0.0140777341943603	0.0154001028981093	0.0138962518750521	0.0135163539930629	0.0171945457963001	0.0156948019705497	0.0135897299504855	0.0142962523980289	0.0143009641796386	0.0152941540977555	0.0186141451699718	0.0111469428768839	0.0148789415126016	0.0137096963194381	0.0154624293610187	0.0117813861586375	0.0147271245899321	0.0147894385308341	0.0165090876120514	0.0132862924112505	0.0188616892492485	0.0190459151686623	0.0151508776730933	0.0139578588995257	0.0129631062799047	0.0200022954089576	0.0206312425047335	0.0165749316438105	0.15667108466826	0.0159273057037215	0.0526487781431338	0.0143279255532809	0.31571929569444	0.411538507512999	0.423847517520515	0.768153851429257	0.323969444375322	0.700963503617191	0.758438664374661	1	0.0145143700214008	0.0142634267513938	0.0207417637456984	0.0212174202756518	0.0288798025760458	0.0198561541468135	0.0225581268571617	0.0131802966938333	0.0163116075045478	0.0139745340415482	0.012458627406949	0.0162390222512807	0.017373650370321	0.0158666800299428	0.0143300025847936	0.0135402743235017	0.0193895075887453	0.0149133729950915	0.0165245933663112	0.0202153258155557	0.0149738246940448	0.0124472002065023	0.0148655352680055	0.0159263623946787	0.0149580637320575	0.0148045451822436	0.013535344886819	0.0159530801975527	0.014784372539165	0.0224565025770414	0.0133106894521533	0.0131195626667825	0.0157979558751764	0.0119787555317936	0.0187418159230474	0.0135090929911996	0.013104059731166	0.0142786119220431	0.0250820007186428	0.0116010354462983	0.0163714138733012	0.0138310498423156	0.0153604306532277	0.0160789218080933	0.0162826948931989	0.0131195626667825	0.0170636331988344	0.0154539446407493	0.026263436639214	0.015827728401565	0.0209818299730058
hsa3269	0.07447299209029	0.0585349671608797	0.174373902860352	0.203440198188876	0.210723382965829	0.185252113504702	0.207386863691437	0.200860588129872	0.0763133460715613	0.0828509797850759	0.0777316308772955	0.109990069771186	0.102579594989929	0.101086607675394	0.0963296908136683	0.104213314577451	0.101528116272236	0.123439562868129	0.171781953028775	0.159375462517862	0.171595474197327	0.11983607753572	0.136112703278816	0.117353654045776	0.106195441804736	0.173741649403132	0.148712651498298	0.140037172342187	0.095194686826255	0.0755676616641848	0.0584079535353531	0.0587695559780696	0.0144200279750903	0.0410129826638449	0.0125538108343374	0.060263844244878	0.0174801757938844	0.013625609560601	0.015857567485985	0.0139548787796471	0.0111781487258012	0.0143385613537628	0.0142200788385402	0.0145143700214008	1	0.145570181457657	0.181492902912842	0.182513543836865	0.172634894589373	0.175273293115961	0.191675300529989	0.112017947954767	0.104729855632005	0.109660309719735	0.127828834000956	0.122250203642528	0.115013585417678	0.107320116425397	0.0525802289493637	0.0531082395616938	0.094334751770064	0.0983199140392703	0.104128881635769	0.110369754040159	0.0590202868984951	0.052196312916706	0.0477815692690001	0.0506910108981231	0.0624437859461521	0.0526387634483962	0.0535181954534435	0.0498619424361105	0.0526732340129695	0.0509305249638603	0.0351603227885876	0.0272844869218357	0.0365457687360117	0.0475972473154413	0.0341243359128256	0.0285955860269216	0.133052037577735	0.0636872916260398	0.0539490555205122	0.10089590410129	0.0979518608854856	0.0845293520215574	0.100613673126735	0.0423010303517375	0.0681757945213523	0.050526827633029	0.0817599186480413	0.0818871627405847	0.0207284501475178	0.0339754757732058	0.0589572266807924
hsa3274	0.112276086326549	0.0940626669985034	0.120321590610083	0.139147627904231	0.138562057631865	0.122622124176041	0.137142483785121	0.132957335671746	0.128167057383855	0.104972962926648	0.113452170189569	0.190291717167092	0.186497824473008	0.219806233891666	0.183405811318414	0.214315852760563	0.225615466741433	0.239436380829072	0.163822700846253	0.153199023566918	0.161494242024498	0.236616026379413	0.266130002313902	0.247692647650938	0.261482354345619	0.172967932012035	0.178309869309359	0.134042346484378	0.236002983750814	0.143614572285084	0.129401227396545	0.112732001632686	0.0209936530560669	0.103338657871258	0.0151058400140125	0.123701569246739	0.0144740183329962	0.0155803771307014	0.0203656090731652	0.0146729969848993	0.0139184720218167	0.0150764238682177	0.0155066978364466	0.0142634267513938	0.145570181457657	1	0.208475048680523	0.214674164688714	0.230357176510495	0.222469142924538	0.236864519104762	0.184241769489856	0.150879815166458	0.170955664123681	0.280356051934474	0.212486474092449	0.227881587435835	0.227605284636742	0.0902058956189153	0.143591631723548	0.163320179666597	0.168037606268959	0.175143393389334	0.153571428571429	0.079788177601914	0.0748271580488043	0.094888364306697	0.0855979520815952	0.0673348470723363	0.0787933939231958	0.0768719024834968	0.080246691590392	0.120719374766407	0.100695776870161	0.038230003133865	0.0322746152612828	0.0610301875293347	0.0528317298390881	0.0692585651609909	0.0628187942099471	0.119662232924246	0.114492510016226	0.0968092056667574	0.17861756509941	0.17317234805684	0.138656811784702	0.168884189020793	0.0681546239771496	0.12257984794843	0.0844718325357031	0.135398473719017	0.108924562847323	0.0300152848334636	0.0627958372944112	0.0850916479045361
hsa3350	0.0753120380999542	0.0731641743178562	0.186975785722846	0.213668662008649	0.199108916483155	0.159347760299081	0.197546589257338	0.167441540482067	0.0785377405381975	0.0839189389196015	0.0738014662966758	0.130922278643329	0.148915282889077	0.12283115708976	0.141352411464211	0.225424186646759	0.234850146656024	0.245495560810336	0.25541569695369	0.24344174507467	0.281391513308888	0.217700232308311	0.189477812644207	0.21125537349183	0.239451922216537	0.248827860313431	0.267949961218775	0.24652598863912	0.209580778239004	0.0839412941160414	0.0808618732562733	0.0778877102070669	0.0126996284166144	0.0619451184862084	0.0116890707987343	0.0650907431601876	0.0121672849230452	0.0149622505469667	0.0134574760590581	0.0198575657539221	0.0184279352938898	0.0191744109175505	0.0206387257218573	0.0207417637456984	0.181492902912842	0.208475048680523	1	0.37087577173232	0.360038948387415	0.324480000664535	0.347359400213406	0.184543962846167	0.192132291420308	0.197177906313979	0.20215707868299	0.264468898445782	0.175641372426508	0.257553093101474	0.0740924830985038	0.0792141938544553	0.100719441219818	0.0937236620047472	0.0982704296798545	0.106890372569902	0.0770283279114425	0.0466697301600044	0.0647933876006635	0.0737950460429885	0.0741525560687752	0.0687874378575466	0.056678726786715	0.0732730470482355	0.0549167326130858	0.0530452234943649	0.0548549842107671	0.0422037614713514	0.0619183408557978	0.0485926367621851	0.0484967922973956	0.0551535374187841	0.163339338236944	0.0730633803465659	0.0741259915551762	0.0897023808144825	0.109234884359044	0.0884467039986404	0.101402096957585	0.0476585390405101	0.095359150690825	0.0662162464464306	0.115860842915815	0.12389323677722	0.0216166934058614	0.0717553087218666	0.0548684746891099
hsa3351	0.0805251802695563	0.0828704677486767	0.162585670379416	0.199418792099525	0.169448234313143	0.151395726198504	0.174276959235456	0.146628273489191	0.0769581995084136	0.0908029761626702	0.10317335349425	0.125264011965561	0.127974420038205	0.128639577180556	0.112872527956903	0.223374237784819	0.237657602156858	0.268711148983819	0.241561424178066	0.215483778354268	0.238025235111905	0.236272983565582	0.233939865356752	0.237234331505543	0.252952583509362	0.222591043451778	0.238183540301227	0.189358968212335	0.208826457867033	0.0891260518453654	0.0879708760085738	0.0891170539240603	0.0153077387005206	0.102969202485575	0.0122418217072069	0.0842084482253928	0.0105456410023155	0.0131009661610111	0.0138375991954016	0.0248055677983046	0.0110915819239628	0.0247152337121655	0.0263900241900456	0.0212174202756518	0.182513543836865	0.214674164688714	0.37087577173232	1	0.619576366281789	0.426690201755964	0.459879499744557	0.213202796097378	0.200864178339197	0.214747764103788	0.200210310566047	0.29027954030375	0.198764028366963	0.267218073987394	0.0523872529173456	0.089090115811218	0.123062620369165	0.128235609254541	0.140092922117874	0.143441373678368	0.0651724941304163	0.0473125883794255	0.0639121335131552	0.0610798074823672	0.0784395634366153	0.088580099880679	0.0853039090845635	0.070982623328366	0.0707541733280977	0.0555536175302549	0.0313357952299995	0.058297598160242	0.0441765592093112	0.0438838176315748	0.0585101961758152	0.0419734504546151	0.181924464789311	0.0871007202800223	0.0631013365537758	0.118012564634654	0.139600446722144	0.104207802273816	0.125432899264913	0.0470247252735403	0.121847256160145	0.0499149369868739	0.13021816302099	0.113893317171739	0.0274900930304644	0.0823544792026845	0.0545270162308504
hsa3352	0.0872630411569393	0.0667435451012759	0.154667701091822	0.17150922745579	0.160651690312677	0.137774512039823	0.157148778543232	0.140920422633386	0.0769002456648274	0.0914207866535696	0.114735212553933	0.111891546040715	0.127215029003985	0.124884652835822	0.115669355482686	0.217003521103076	0.236852933996579	0.259234279518775	0.247323821203715	0.225422085024885	0.266491966787466	0.225002454910242	0.245685018240698	0.211054470513997	0.253781416579239	0.234622252161266	0.255249178094804	0.195166261342649	0.209668924027815	0.0893302692732313	0.0730366508182354	0.0785029212326292	0.019725809512073	0.0924099740279427	0.0144966263027964	0.0863737408577802	0.0132326450001433	0.0141608659951136	0.0172652880065674	0.0253228205229965	0.0131345254084106	0.0270703342165186	0.0251442953515951	0.0288798025760458	0.172634894589373	0.230357176510495	0.360038948387415	0.619576366281789	1	0.440924744596177	0.447623682634205	0.218011914371464	0.204330638679768	0.228009414558336	0.202427440471483	0.295509385564826	0.212500760388629	0.275356755225667	0.0611195962872005	0.106383950801897	0.108099162983272	0.134141950655543	0.124238574845663	0.125126144406061	0.0778905242165142	0.0514924970198003	0.0596064038168545	0.0610809413151204	0.0649366109984677	0.099057178685776	0.098319166529779	0.0599286718007077	0.0646264478734628	0.053351323974601	0.0270677999362387	0.0575683591874417	0.0653710378952361	0.0391519758334119	0.0584858867866897	0.0452073363669546	0.1904698518665	0.0826844713275522	0.052974624583846	0.133154806164607	0.142919776992158	0.121632496588774	0.137457773478096	0.0383200187085772	0.116909021350949	0.0630140147862538	0.136710029177236	0.120683502985324	0.0251744526230736	0.0630538185944173	0.0535231048225016
hsa3354	0.0871355771764798	0.0874401717771015	0.120121979629612	0.181078780281165	0.160938900383575	0.149404112694557	0.153786315551006	0.141417560862559	0.0871829761292368	0.0715187521117184	0.0839804680311026	0.11205798837945	0.0987955232667106	0.116969789386418	0.120342200477647	0.200810870722956	0.229341897622841	0.253203565795183	0.223403770395464	0.203760488435793	0.209931013367981	0.224410095134061	0.223808572179204	0.201153132001983	0.223728263341717	0.206652135600393	0.225802142447342	0.18494060647406	0.188955528217789	0.0900925123333744	0.075512721077998	0.085488013731212	0.0132379163314861	0.0616410516345628	0.0124091026233395	0.0680218545097977	0.0152256134145751	0.0143481252479342	0.0188188719210939	0.0191784695821136	0.0128493087423983	0.0191731837945184	0.0184576789820537	0.0198561541468135	0.175273293115961	0.222469142924538	0.324480000664535	0.426690201755964	0.440924744596177	1	0.551267650377457	0.229730635413399	0.2022774819201	0.234361979270518	0.206294443456684	0.291493823198688	0.198489652814329	0.270453448649103	0.0611129846007058	0.0849644670843623	0.12771292631431	0.0957960798151866	0.0987623111215016	0.109510330467958	0.0633008387967621	0.0647112175047488	0.0718206314479535	0.0773608228262207	0.0617587918756514	0.0737545985498431	0.0752227451498743	0.0674679460701852	0.0415141294765752	0.0681030887123933	0.0519426833372286	0.0630590559450097	0.0524014919735799	0.0484428194240882	0.0672445815281117	0.0414237835653416	0.155273548696039	0.0623071575098703	0.0614043669203646	0.112028138239032	0.13405241481154	0.0849937448486006	0.09865346207284	0.0635734725735182	0.110478225704495	0.0575413885498214	0.105227643625867	0.110349690893481	0.0238347391316636	0.0571439306298743	0.0629078197493861
hsa3355	0.0887684691329894	0.0843281582935632	0.133958218029822	0.180699039153802	0.181868246040782	0.1391666743594	0.174061520171188	0.143351526842183	0.0824553797443871	0.0735332568086613	0.0865234266091936	0.123050654469493	0.120110793000201	0.121363827305483	0.10188602841248	0.226686567317212	0.24748815803269	0.261149777169635	0.219865060122325	0.214171284715147	0.231363936891598	0.202736159650122	0.208787006936265	0.200408209516237	0.235923914193886	0.219501103097889	0.243771742178298	0.201180302867282	0.194708371140307	0.0845608491336809	0.0670944243139815	0.0869473503126363	0.0177207218351635	0.0822536705234233	0.0160179851093109	0.071207177308791	0.0143735348197625	0.012271065404903	0.0149020599010735	0.015351728457027	0.0115182044152523	0.017912639338098	0.0164430481726522	0.0225581268571617	0.191675300529989	0.236864519104762	0.347359400213406	0.459879499744557	0.447623682634205	0.551267650377457	1	0.218446376385758	0.209691852063419	0.234549044609327	0.224639607032961	0.30353811110937	0.2060339247169	0.274139441340888	0.0638101658399929	0.0768144446739913	0.0963777560154821	0.110973346786324	0.110939730086243	0.100093907300836	0.0792342611831627	0.0657805715702531	0.0704673659829983	0.0634291585320414	0.0794303492771672	0.0645055552835703	0.070623070088205	0.0832756236535918	0.0592961269719885	0.0641004569558383	0.0396333710874858	0.0379858417838209	0.0530306834744727	0.0402103663311785	0.064136305685814	0.0611830179509981	0.190936033070787	0.0650908562141196	0.0612173611746468	0.135855071761405	0.116723685407307	0.0930890430204991	0.0994617999933199	0.040266191969523	0.108915293402928	0.061726992898709	0.117170971498129	0.108916941870006	0.0201511494831811	0.0545203587234246	0.0548820362832822
hsa3356	0.0869484748078567	0.0785327801100798	0.110893886764345	0.112766499278291	0.114146558756297	0.109950886831578	0.117490217663285	0.106417843067026	0.0760431851888686	0.0682548723057728	0.0915294186830233	0.132494469349382	0.126376933172822	0.135081953263839	0.1335338034431	0.156202896266647	0.1883941513506	0.177089191334404	0.136585625862236	0.14290371397515	0.16083199317786	0.190404778729115	0.179608234430051	0.191306714490435	0.186050741922116	0.184223232761292	0.186196867264062	0.175016452319813	0.160621635950492	0.105697298023885	0.0808675485585217	0.085530207569095	0.0135540865606341	0.0994430023021751	0.00986201730146383	0.0756206886299878	0.0140788383801419	0.0145801461119508	0.013371461583022	0.011698257907558	0.0119815370910208	0.0157908434931748	0.0121944831166993	0.0131802966938333	0.112017947954767	0.184241769489856	0.184543962846167	0.213202796097378	0.218011914371464	0.229730635413399	0.218446376385758	1	0.388483377455103	0.463746909210543	0.185390252840966	0.193029042759297	0.201147999519843	0.208458299016095	0.069954032166842	0.106998108642403	0.114903981108708	0.115944631741568	0.116426962276228	0.110470620574928	0.0552969425817007	0.0576307473793339	0.0689824644833401	0.0768367049058423	0.0482291843126375	0.0921948631070807	0.0752129327875418	0.0551463798065881	0.0621207709241217	0.0674324043301003	0.03898423542258	0.0404626440629703	0.0493462401300951	0.0597541048030738	0.038684718358247	0.0500580072065362	0.131388400363496	0.090169648553338	0.072588091061496	0.118696570103319	0.126333204994146	0.105655364067699	0.110792689243352	0.0596644361214859	0.128842331064231	0.0575546230206043	0.134109988369553	0.12538101866906	0.034788218436739	0.0546590739661506	0.0456932848613959
hsa3357	0.0845093445959309	0.0685567797516174	0.112453270153503	0.130658348317436	0.114056094180191	0.0891178944401082	0.122153940200514	0.0922142943717667	0.0614789304539606	0.0757702475907793	0.0496615648084642	0.128945008250155	0.108932934615454	0.123121577213418	0.119246864365285	0.144790679260254	0.168158569790781	0.159631279284593	0.133119294057334	0.14101118693303	0.146585241723009	0.160627010291129	0.173690443320563	0.167074022827675	0.170986263583	0.176121133832082	0.185690667633362	0.179848775628854	0.142061960862753	0.104646678581279	0.0667333693197909	0.078768269401727	0.0157490882706603	0.0939983836939346	0.0133614138919042	0.0714854346383264	0.0135883204227455	0.0128505276196594	0.0116536538160111	0.0141296299660369	0.0141236402885405	0.0177964017764027	0.0148589789338892	0.0163116075045478	0.104729855632005	0.150879815166458	0.192132291420308	0.200864178339197	0.204330638679768	0.2022774819201	0.209691852063419	0.388483377455103	1	0.393907167957341	0.159076453482256	0.155113436163074	0.164678896257083	0.189145746225771	0.0727269113024969	0.0698804994405171	0.116021740914627	0.102596751592038	0.1010826522468	0.0956065234012292	0.0748196995927611	0.0693507353250418	0.0577722521380985	0.0582004264329161	0.0486278198076555	0.0698699657378254	0.0597105115318169	0.0600252372499014	0.0583327928520603	0.0696172143202446	0.0361748245611665	0.0429740255599416	0.0427610636316809	0.0540018250262761	0.0332611064885695	0.0392275620436339	0.121720150142212	0.0666354905610639	0.0539953211750385	0.103454028402857	0.110237442905868	0.096480488710462	0.103516739470765	0.0457726827661693	0.102057936085873	0.0682732502847459	0.13055266683786	0.118343247425602	0.0250035302269563	0.056491054205958	0.0572248629436846
hsa3358	0.0757744797727704	0.0856296895366356	0.113674422645909	0.136040026527808	0.112025674486825	0.106084584165478	0.118664944913116	0.110538653098778	0.0747169204124163	0.0699017052093667	0.0787887831482873	0.140478512377198	0.122476238731209	0.12559460381676	0.123693299935498	0.176672056087674	0.190371471134313	0.193615200887968	0.156573895920183	0.156726576498557	0.161017634315829	0.187013781810135	0.181943530458937	0.185835610559707	0.173678672826804	0.200576400921284	0.206935305932457	0.178970947180278	0.16210280269309	0.105342564907814	0.0632779667563354	0.0682573075251038	0.0145778859224959	0.0786006131313401	0.0108365259597078	0.0632273926126074	0.0121550230993614	0.013975197465671	0.0125232096048906	0.0136313472759262	0.012886554922583	0.0137687423990858	0.0129781057578487	0.0139745340415482	0.109660309719735	0.170955664123681	0.197177906313979	0.214747764103788	0.228009414558336	0.234361979270518	0.234549044609327	0.463746909210543	0.393907167957341	1	0.202648480148521	0.196286596826287	0.193275091143816	0.187448563984362	0.0671921450190817	0.0764965520340021	0.116490614101535	0.127368445645632	0.124487302148554	0.115819963091979	0.0589955374946872	0.0504768408290056	0.0512932486773003	0.069730777142653	0.0514574120662991	0.0708334184959087	0.0688708737897686	0.0576687734171581	0.0576110367454953	0.0846167287554178	0.041859819756951	0.0481340706772267	0.0470878354019722	0.0489657854044951	0.0475823158752663	0.0443844640263924	0.135559595983271	0.0795640032822818	0.0566538565081113	0.118482838839614	0.133887736279041	0.102632543085547	0.109378415279702	0.0521092443579788	0.101687482849464	0.056566316635281	0.128941730200694	0.115987016953252	0.0324309254659598	0.0515746608108597	0.0514390352408471
hsa3360	0.0839172445662167	0.0731229353158166	0.120554624874148	0.133353158978532	0.121950844810844	0.127834730250735	0.13144803014973	0.121840943542777	0.0939930738019689	0.0788917734434908	0.118916022765439	0.174500947122805	0.181084406206601	0.168785248417149	0.168303967856751	0.199665987980327	0.198098398203294	0.207481993425264	0.156643757558757	0.140310072717326	0.145006919651559	0.231376531931204	0.259899784833469	0.221187750790541	0.26850631557051	0.16888092960053	0.188196328139462	0.139380224930179	0.243673429530794	0.129483341447356	0.0979439644133283	0.090747779263388	0.0175762594431481	0.0881820008199592	0.0125593247396465	0.0937500733478944	0.0169049250164193	0.0141908391143021	0.013397684840947	0.014336029037953	0.0142240655221921	0.0119365342095434	0.0111570634671096	0.012458627406949	0.127828834000956	0.280356051934474	0.20215707868299	0.200210310566047	0.202427440471483	0.206294443456684	0.224639607032961	0.185390252840966	0.159076453482256	0.202648480148521	1	0.200050119818228	0.217109733244891	0.237740030788753	0.0746040000674843	0.130215431007819	0.143580863613954	0.149927657044	0.159816056123639	0.157223994790149	0.0591949068424818	0.0439726956270118	0.0572100775101932	0.0930450090661577	0.0639048910952442	0.0971719275430796	0.114785706362244	0.0435276337008439	0.0710218694362532	0.056426131523727	0.0431975898248263	0.0330772049532645	0.0615705467694876	0.0618433863453638	0.0673387800880317	0.0368473966168481	0.144642847729927	0.0891349136480982	0.077400483738739	0.143223132335555	0.144815265854607	0.117168279844442	0.143107565678668	0.0284843528034514	0.114493825775163	0.070289060525687	0.137945520244322	0.10950873860971	0.0275171396664854	0.0609305907843948	0.049651974953176
hsa3361	0.0689410454394826	0.0518182633998921	0.12894514884035	0.123705562468254	0.135925183928001	0.116348650292102	0.128355116412562	0.110951877449254	0.0726233763154663	0.0829277176411596	0.0908084798561007	0.13120811279138	0.123803785121237	0.126853093008557	0.110740098497603	0.204938256768721	0.226130400919562	0.246178995153998	0.197809820513107	0.188415988187065	0.197601801606654	0.194928297949259	0.189105699731686	0.208211884053512	0.227675663255501	0.199288383804496	0.213285273261843	0.175963805631666	0.203341761332425	0.0924186377649068	0.0632110842401925	0.0562653444451988	0.0182152082078323	0.0747021263202474	0.0157406488172594	0.0648658125096616	0.0132134015591566	0.0202442473748937	0.0225860771622607	0.0197461514933725	0.0128814991278969	0.0149498353651772	0.017200826657792	0.0162390222512807	0.122250203642528	0.212486474092449	0.264468898445782	0.29027954030375	0.295509385564826	0.291493823198688	0.30353811110937	0.193029042759297	0.155113436163074	0.196286596826287	0.200050119818228	1	0.211728071999121	0.264054773864585	0.0600407645381576	0.0771257343779094	0.11022697907227	0.103833870955973	0.120515945189099	0.13260729957251	0.0618111248595049	0.0551423335122101	0.0511367600534451	0.0409316097231453	0.0691974539508368	0.0823242473178994	0.0896781777321392	0.0433672326347235	0.051486348413279	0.0529121191628656	0.0408250840976876	0.0505736263605435	0.0462288370750376	0.0462698088110686	0.038341168894036	0.0351387040959874	0.157271458761247	0.102135856106819	0.0520877064745337	0.127605331935537	0.131899574799468	0.120451251581284	0.121340245438546	0.0402072308786361	0.0871645835084315	0.0541295844640192	0.108560099075853	0.0855857648703269	0.0268288566697481	0.0508823212206738	0.0474077968850742
hsa3362	0.0510498887678421	0.040255582737515	0.14149025630424	0.135820097991249	0.0990571864062886	0.101648334153595	0.0984320642289962	0.114802783426225	0.053365216024428	0.0561380931284089	0.0774441263692691	0.140426440332042	0.124153263939971	0.128947575883253	0.123879471581178	0.193743732730118	0.193442677306094	0.196150600736981	0.15684054514329	0.146086569889028	0.167248991176217	0.235003068703333	0.201814376073968	0.237788782212641	0.241189528156684	0.144323125852695	0.176969778420945	0.16009941330826	0.200498180851941	0.087737240990861	0.0746432636117613	0.0657993238847922	0.0146949400807284	0.0806340739930522	0.0152474393035301	0.0637350813995039	0.0153157783881193	0.0183852668930007	0.0119092128258621	0.0163026454151885	0.0171138469658179	0.0177080717536666	0.0207915353363846	0.017373650370321	0.115013585417678	0.227881587435835	0.175641372426508	0.198764028366963	0.212500760388629	0.198489652814329	0.2060339247169	0.201147999519843	0.164678896257083	0.193275091143816	0.217109733244891	0.211728071999121	1	0.212656367421871	0.051988632470524	0.0687539524663915	0.0961448992458532	0.0890276808132263	0.0880226822211318	0.092765064117053	0.0450636524787177	0.0556069190664705	0.0546387347606686	0.0521386951490883	0.0594879527747961	0.0802847482983373	0.0613853230906409	0.0435097124140499	0.0553814736401289	0.0455167874505111	0.0365947056597013	0.0665829672725139	0.0474659304814147	0.0418180074518478	0.0260593883307558	0.0612054858036162	0.12474996337953	0.076419713878797	0.069842473210869	0.125568288152276	0.114142090240486	0.113871736108835	0.112119120809703	0.06901444273544	0.105012828537459	0.0407289427464846	0.107282666625932	0.0931326627835504	0.0202911714982592	0.0529456319398493	0.0358675963143015
hsa3363	0.0823976268468877	0.0661666304686918	0.125434881579826	0.134983856806728	0.13224753108732	0.121460563275433	0.137345141081764	0.123248026537178	0.0812476304126766	0.0742616777487258	0.0848277953755242	0.133306965713325	0.154408399780032	0.179803452510391	0.134345637674848	0.221316076575515	0.244377303392312	0.249851824587647	0.161453561525958	0.1678520756537	0.17210890124481	0.221448201079171	0.20436921052539	0.215715008064588	0.22428297966964	0.195258197031372	0.219673637988098	0.189725408685873	0.190047373991803	0.103663439572085	0.0913808141621555	0.096597522348138	0.0201680688864795	0.0763049434807964	0.0149273886195117	0.0751962642987351	0.0111624182976442	0.0206450652365314	0.013966347933774	0.019674185493635	0.013114970531525	0.0204529425246493	0.0155556853547252	0.0158666800299428	0.107320116425397	0.227605284636742	0.257553093101474	0.267218073987394	0.275356755225667	0.270453448649103	0.274139441340888	0.208458299016095	0.189145746225771	0.187448563984362	0.237740030788753	0.264054773864585	0.212656367421871	1	0.073864179950087	0.109102507172627	0.13181017838224	0.121019535367539	0.131221092920801	0.127949725466859	0.0642424951494387	0.0657395283512833	0.0575823315701785	0.0917364825284673	0.0551562078381892	0.0950694568156434	0.0802537493664914	0.0754959716309296	0.0607738756944251	0.0532194607632665	0.0237514402664811	0.0454059534915478	0.0479224724839322	0.0551869398550138	0.0514225355906354	0.0412638761749464	0.129715146918495	0.106404076496073	0.0943395793536127	0.132684516768179	0.120459994576018	0.110410371198014	0.120313494840205	0.0396295018407071	0.121463812440663	0.0728607160678325	0.118582945579136	0.116531426261449	0.0197927903526837	0.056106490988074	0.062381830626462
