	D00049	D00059	D00079	D00094	D00095	D00106	D00110	D00113	D00136	D00139	D00180	D00225	D00227	D00232	D00234	D00235	D00241	D00255	D00270	D00274	D00281	D00283	D00295	D00300	D00301	D00306	D00318	D00332	D00336	D00356	D00364	D00371	D00380	D00394	D00397	D00400	D00410	D00411	D00415	D00419	D00422	D00426	D00432	D00437	D00440	D00442	D00443	D00451	D00454	D00465	D00480	D00483	D00493	D00494	D00498	D00499	D00503	D00509	D00513	D00514	D00520	D00521	D00522	D00523	D00524	D00525	D00528	D00540	D00542	D00559	D00560	D00563	D00574	D00598	D00601	D00604	D00606	D00607	D00609	D00613	D00627	D00632	D00635	D00645	D00646	D00665	D00666	D00673	D00674	D00675	D00676	D00682	D00683	D00684	D00687	D00688	D00715	D00726	D00760	D00765	D00769	D00775	D00779	D00780	D00790	D00837	D00838	D00845	D00954	D00965	D00987	D00996	D01020	D01022	D01024	D01051	D01071	D01103	D01118	D01126	D01164	D01227	D01236	D01242	D01269	D01295	D01297	D01324	D01332	D01346	D01352	D01358	D01386	D01390	D01441	D01454	D01462	D01603	D01652	D01692	D01699	D01712	D01713	D01717	D01745	D01782	D01828	D01871	D01891	D01925	D01964	D01965	D01973	D01994	D02007	D02066	D02070	D02076	D02082	D02147	D02149	D02150	D02234	D02237	D02250	D02278	D02279	D02327	D02338	D02340	D02342	D02349	D02354	D02356	D02357	D02358	D02359	D02361	D02374	D02566	D02578	D02588	D02614	D02671	D02721	D02725	D02826	D02884	D02910	D03165	D03187	D03210	D03274	D03365	D03415	D03442	D03490	D03503	D03621	D03642	D03654	D03858	D03879	D03880	D03881	D03966	D04006	D04034	D04040	D04375	D04625	D04716	D04979	D05113	D05129	D05246	D05312	D05341	D05740	D05792	D05938	D06056	D06396
D02358	0.166667	0.269231	0.189189	0.078947	0.333333	0.189189	0.205882	0.212121	0.25	0.25	0.189189	0.171429	0.195122	0.176471	0.261905	0.727273	0.32	0.361111	0.290323	0.307692	0.137931	0.166667	0.241379	0.357143	0.15942	0.354839	0.147059	0.068966	0.238095	0.388889	0.15	0.142857	0.37037	0.28125	0.290323	0.307692	0.2	0.22449	0.290323	0.210526	0.333333	0.166667	0.464286	0.189189	0.290323	0.168831	0.066667	0.344828	0.171429	0.285714	0.25	0.56	0.222222	0.258065	0.290323	0.129032	0.243243	0.25	0.541667	0.259259	0.238095	0.285714	0.209302	0.214286	0.2	0.214286	0.178571	0.228571	0.04	0.16129	0.177778	0.147059	0.241379	0.75	0.395833	0.133333	0.206897	0.058824	0.170732	0.216216	0.234043	0.4	0.413043	0.30303	0.387097	0.243243	0.243902	0.322581	0.264706	0.263158	0.305556	0.152174	0.288889	0.288889	0.235294	0.272727	0.228571	0.344828	0.130952	0.09434	0.153846	0.214286	0.235294	0.175439	0.25	0.177778	0.193548	0.255319	0.05	0.205882	0.268293	0.32	0.4	0.258065	0.333333	0.2	0.058824	0.139535	0.235294	0.103448	0.195122	0.282609	0.137255	0.204545	0.148936	0.175	0.146341	0.135135	0.113636	0.225	0.155556	0.142857	0.391304	0.458333	0.22	0.52	0.181818	0.268293	0.162791	0.297297	0.155556	0.15625	0.114286	0.159091	0.166667	0.2	0.205882	0.162162	0.333333	0.130435	0.317073	0.317073	0.236842	0.26	0.142857	0.333333	0.242424	0.179487	0.255814	0.5	0.272727	0.458333	0.096774	0.083333	0.152941	0.178571	0.153846	0.305556	0.592593	0.166667	0.68	0.333333	0.243243	0.333333	0.25	1	0.37931	0.30303	0.464286	0.212121	0.37037	0.146341	0.448276	0.216216	0.153846	0.342105	0.228571	0.1875	0.282051	0.192308	0.170732	0.222222	0.208333	0.192308	0.2	0.13	0.653846	0.233333	0.181818	0.272727	0.159091	0.235294	0.413793	0.27451	0.307692	0	0.137931	0.207547	0.25641	0.178571	0.44	0.323529	0.176471	0.157895	0.179487	0.3	0.2	0.15625	0.203704	0.324324	0.277778	0.322581	0.205882
D02359	0.153846	0.296296	0.15	0.02381	0.416667	0.15	0.162162	0.235294	0.424242	0.275862	0.15	0.34375	0.186047	0.076923	0.375	0.37931	0.25	0.342105	0.4	0.292683	0.129032	0.294118	0.1875	0.481481	0.205882	0.222222	0.138889	0.03125	0.384615	0.3	0.230769	0.172414	0.344828	0.30303	0.5	0.358974	0.310345	0.265306	0.3125	0.116279	0.235294	0.243902	0.30303	0.121951	0.2	0.210526	0.020408	0.322581	0.228571	0.205128	0.3125	0.413793	0.352941	0.322581	0.235294	0.088235	0.333333	0.382353	0.392857	0.285714	0.317073	0.4	0.227273	0.325	0.103448	0.16129	0.166667	0.184211	0.037037	0.151515	0.341463	0.242424	0.225806	0.333333	0.326923	0.125	0.193548	0.037037	0.190476	0.382353	0.276596	0.76	0.34	0.363636	0.5	0.371429	0.358974	0.228571	0.285714	0.351351	0.25641	0.122449	0.395349	0.363636	0.3	0.348837	0.216216	0.242424	0.114943	0.052632	0.236842	0.2	0.222222	0.15	0.4	0.25	0.21875	0.244898	0.047619	0.162162	0.2	0.4	0.321429	0.171429	0.388889	0.351351	0.027027	0.275	0.333333	0.133333	0.243902	0.244898	0.22449	0.195652	0.244444	0.324324	0.225	0.257143	0.186047	0.416667	0.148936	0.272727	0.416667	0.48	0.26	0.290323	0.2	0.317073	0.181818	0.219512	0.285714	0.147059	0.242424	0.292683	0.275	0.333333	0.264706	0.285714	0.282051	0.125	0.244444	0.333333	0.361111	0.27451	0.16	0.414634	0.228571	0.230769	0.302326	0.407407	0.333333	0.48	0.147541	0.058824	0.190476	0.129032	0.103448	0.324324	0.285714	0.294118	0.333333	0.243243	0.333333	0.35	0.27027	0.37931	1	0.363636	0.228571	0.354839	0.444444	0.139535	0.692308	0.342857	0.175	0.261905	0.184211	0.176471	0.268293	0.163636	0.136364	0.23913	0.304348	0.178571	0.194805	0.15	0.323529	0.181818	0.366667	0.517241	0.292683	0.419355	0.791667	0.395833	0.558824	0	0.206897	0.32	0.342105	0.166667	0.461538	0.382353	0.3125	0.179487	0.263158	0.35	0.157895	0.083333	0.218182	0.457143	0.297297	0.34375	0.162162
D02361	0.137931	0.225806	0.088889	0.095238	0.275862	0.088889	0.179487	0.184211	0.388889	0.333333	0.088889	0.352941	0.255814	0.153846	0.318182	0.34375	0.225806	0.384615	0.607143	0.333333	0.151515	0.382353	0.138889	0.433333	0.197183	0.305556	0.1	0.058824	0.295455	0.222222	0.342105	0.193548	0.272727	0.586207	0.40625	0.4	0.413793	0.326531	0.323529	0.108696	0.25	0.227273	0.277778	0.25641	0.216216	0.202532	0.081633	0.375	0.314286	0.219512	0.730769	0.375	0.484848	0.76	0.323529	0.176471	0.416667	0.315789	0.3125	0.344828	0.357143	0.372093	0.295455	0.302326	0.129032	0.181818	0.225806	0.170732	0.033333	0.171429	0.288889	0.333333	0.205882	0.27027	0.241379	0.147059	0.212121	0.035088	0.292683	0.219512	0.340426	0.424242	0.25	0.454545	0.5	0.378378	0.302326	0.243243	0.263158	0.394737	0.333333	0.074074	0.340426	0.3125	0.259259	0.244898	0.2	0.333333	0.162791	0.086207	0.282051	0.21875	0.175	0.241379	0.607143	0.16	0.2	0.306122	0.044444	0.210526	0.325581	0.266667	0.333333	0.257143	0.472222	0.394737	0.051282	0.2	0.62069	0.088235	0.317073	0.333333	0.285714	0.526316	0.229167	0.268293	0.368421	0.424242	0.255814	0.285714	0.075472	0.363636	0.275862	0.290323	0.294118	0.34375	0.23913	0.295455	0.25	0.292683	0.295455	0.2	0.333333	0.272727	0.35	0.342857	0.314286	0.411765	0.204545	0.163265	0.204082	0.340909	0.368421	0.236364	0.12963	0.355556	0.179487	0.186047	0.282609	0.322581	0.236842	0.290323	0.216667	0.055556	0.197674	0.117647	0.09375	0.405405	0.371429	0.382353	0.27027	0.289474	0.545455	0.390244	0.351351	0.30303	0.363636	1	0.243243	0.451613	0.4	0.181818	0.46875	0.515152	0.111111	0.244444	0.2	0.264706	0.447368	0.264151	0.104167	0.333333	0.4	0.16129	0.202532	0.168317	0.263158	0.135135	0.333333	0.305556	0.302326	0.342857	0.4375	0.25	0.333333	0	0.1875	0.326923	0.285714	0.151515	0.322581	0.515152	0.451613	0.139535	0.275	0.325581	0.175	0.076923	0.320755	0.317073	0.416667	0.314286	0.210526
D02374	0.068966	0.16129	0.119048	0.128205	0.25	0.119048	0.157895	0.194444	0.142857	0.225806	0.119048	0.128205	0.209302	0.264706	0.142857	0.413793	0.16129	0.3	0.228571	0.2	0.125	0.125	0.21875	0.205882	0.152778	0.285714	0.105263	0.0625	0.145833	0.261905	0.195122	0.206897	0.212121	0.257143	0.131579	0.255814	0.147059	0.235294	0.228571	0.195122	0.228571	0.155556	0.419355	0.236842	0.228571	0.120482	0.0625	0.272727	0.157895	0.230769	0.228571	0.448276	0.175	0.235294	0.264706	0.117647	0.166667	0.170732	0.481481	0.233333	0.222222	0.1875	0.170213	0.173913	0.269231	0.121212	0.241379	0.210526	0.035714	0.181818	0.12	0.135135	0.114286	0.363636	0.296296	0.121212	0.151515	0.055556	0.159091	0.2	0.196078	0.285714	0.307692	0.210526	0.352941	0.139535	0.148936	0.222222	0.179487	0.186047	0.219512	0.098039	0.270833	0.326087	0.178571	0.282609	0.210526	0.3125	0.139535	0.150943	0.170732	0.15625	0.097561	0.206897	0.228571	0.142857	0.142857	0.148148	0.046512	0.157895	0.195652	0.241379	0.310345	0.354839	0.275	0.108696	0.054054	0.155556	0.216216	0.09375	0.155556	0.24	0.12963	0.217391	0.163265	0.086957	0.136364	0.125	0.106383	0.130435	0.1	0.131579	0.206897	0.357143	0.163636	0.518519	0.170213	0.145833	0.12766	0.275	0.1	0.212121	0.105263	0.08	0.130435	0.125	0.222222	0.15	0.214286	0.1	0.266667	0.23913	0.162791	0.178571	0.113208	0.282609	0.222222	0.166667	0.14	0.344828	0.216216	0.357143	0.092308	0.057692	0.134831	0.125	0.1	0.219512	0.483871	0.125	0.451613	0.424242	0.195122	0.27907	0.230769	0.464286	0.228571	0.243243	1	0.194444	0.25	0.111111	0.285714	0.170732	0.142857	0.173913	0.15	0.28125	0.261905	0.226415	0.186047	0.183673	0.173077	0.096774	0.1625	0.09434	0.352941	0.212121	0.105263	0.153846	0.102041	0.153846	0.294118	0.172414	0.227273	0	0.2	0.175439	0.130435	0.16129	0.344828	0.333333	0.162162	0.175	0.195122	0.25	0.216216	0.081081	0.172414	0.209302	0.166667	0.257143	0.189189
D02566	0.153846	0.206897	0.15	0.102564	0.307692	0.15	0.264706	0.3125	0.382353	0.321429	0.15	0.387097	0.214286	0.166667	0.375	0.212121	0.206897	0.416667	0.555556	0.394737	0.25	0.466667	0.225806	0.481481	0.223881	0.333333	0.138889	0.137931	0.35	0.268293	0.371429	0.172414	0.258065	0.535714	0.354839	0.358974	0.310345	0.319149	0.3125	0.142857	0.2	0.307692	0.264706	0.210526	0.2	0.210526	0.111111	0.322581	0.387097	0.305556	0.5	0.366667	0.586207	0.518519	0.3125	0.121212	0.5	0.342857	0.3	0.333333	0.285714	0.435897	0.317073	0.394737	0.103448	0.241379	0.166667	0.25	0	0.225806	0.375	0.518519	0.266667	0.257143	0.189655	0.241379	0.193548	0.098039	0.282051	0.305556	0.333333	0.375	0.196429	0.363636	0.40625	0.333333	0.358974	0.194444	0.40625	0.351351	0.25641	0.122449	0.276596	0.22449	0.3	0.183673	0.25	0.205882	0.168675	0.111111	0.342857	0.2	0.257143	0.169492	0.5	0.195652	0.258065	0.326087	0.128205	0.162162	0.285714	0.296296	0.193548	0.242424	0.388889	0.388889	0.085714	0.342105	0.517241	0.133333	0.416667	0.270833	0.333333	0.341463	0.365854	0.361111	0.441176	0.517241	0.342105	0.275	0.125	0.555556	0.259259	0.233333	0.285714	0.25	0.255814	0.285714	0.3	0.282051	0.384615	0.147059	0.464286	0.325	0.457143	0.419355	0.264706	0.551724	0.25	0.148936	0.217391	0.4	0.441176	0.25	0.137255	0.288889	0.264706	0.230769	0.244444	0.225806	0.222222	0.233333	0.272727	0.102041	0.190476	0.129032	0.103448	0.361111	0.216216	0.466667	0.189189	0.210526	0.548387	0.35	0.305556	0.212121	0.354839	0.451613	0.194444	1	0.344828	0.166667	0.375	0.516129	0.146341	0.261905	0.363636	0.176471	0.368421	0.185185	0.136364	0.266667	0.363636	0.32	0.194805	0.161616	0.25	0.21875	0.464286	0.333333	0.394737	0.517241	0.387097	0.218182	0.292683	0.129032	0.206897	0.32	0.275	0.206897	0.225806	0.382353	0.615385	0.210526	0.230769	0.317073	0.222222	0.114286	0.240741	0.378378	0.454545	0.30303	0.228571
D02578	0.227273	0.230769	0.075	0.052632	0.347826	0.075	0.212121	0.21875	0.333333	0.307692	0.075	0.290323	0.2	0.114286	0.3	0.37037	0.230769	0.333333	0.444444	0.351351	0.230769	0.28125	0.25	0.423077	0.161765	0.28125	0.151515	0.034483	0.378378	0.225	0.25	0.291667	0.44	0.37931	0.444444	0.315789	0.458333	0.282609	0.444444	0.097561	0.3	0.230769	0.333333	0.194444	0.258065	0.155844	0.093023	0.461538	0.290323	0.222222	0.392857	0.52	0.34375	0.407407	0.3	0.133333	0.285714	0.333333	0.44	0.375	0.275	0.261905	0.275	0.25	0.16	0.222222	0.28	0.2	0	0.206897	0.209302	0.310345	0.206897	0.28125	0.222222	0.222222	0.36	0.039216	0.305556	0.222222	0.212766	0.413793	0.230769	0.354839	0.4	0.323529	0.282051	0.290323	0.354839	0.342857	0.352941	0.083333	0.266667	0.266667	0.215686	0.25	0.235294	0.461538	0.13253	0.055556	0.257143	0.269231	0.205882	0.2	0.444444	0.155556	0.241379	0.288889	0.025	0.25	0.307692	0.333333	0.36	0.225806	0.382353	0.305556	0.060606	0.2	0.366667	0.107143	0.297297	0.26087	0.266667	0.268293	0.204545	0.243243	0.314286	0.28125	0.230769	0.333333	0.0625	0.3	0.291667	0.416667	0.276596	0.37037	0.275	0.307692	0.25641	0.342857	0.275	0.241379	0.266667	0.219512	0.263158	0.322581	0.333333	0.3125	0.205128	0.186047	0.204545	0.292683	0.277778	0.24	0.145833	0.27907	0.212121	0.184211	0.261905	0.4	0.242424	0.416667	0.175439	0.0625	0.141176	0.103448	0.074074	0.314286	0.354839	0.28125	0.28125	0.30303	0.363636	0.307692	0.333333	0.37037	0.444444	0.4	0.25	0.344828	1	0.210526	0.464286	0.375	0.1	0.25	0.235294	0.275862	0.324324	0.22	0.093023	0.285714	0.295455	0.25	0.171053	0.12	0.272727	0.241379	0.310345	0.366667	0.282051	0.28125	0.428571	0.230769	0.315789	0	0.28	0.235294	0.263158	0.28	0.4	0.333333	0.344828	0.162162	0.285714	0.275	0.242424	0.090909	0.230769	0.297297	0.40625	0.481481	0.333333
D02588	0.121212	0.135135	0.152174	0.086957	0.138889	0.152174	0.25	0.25641	0.2	0.1	0.152174	0.111111	0.137255	0.195122	0.192308	0.205128	0.135135	0.09434	0.113636	0.22449	0.135135	0.214286	0.153846	0.093023	0.141026	0.159091	0.090909	0.176471	0.297872	0.156863	0.170213	0.171429	0.179487	0.190476	0.195122	0.132075	0.184211	0.210526	0.195122	0.122449	0.113636	0.208333	0.190476	0.12766	0.113636	0.207317	0.212766	0.142857	0.190476	0.173913	0.139535	0.116279	0.177778	0.142857	0.225	0.157895	0.145833	0.125	0.15	0.131579	0.089286	0.166667	0.089286	0.2	0.083333	0.228571	0.135135	0.238095	0.029412	0.216216	0.169811	0.2	0.285714	0.186047	0.085714	0.131579	0.189189	0.145455	0.23913	0.173913	0.080645	0.133333	0.088235	0.106383	0.106383	0.1	0.176471	0.111111	0.238095	0.096154	0.12	0.107143	0.098361	0.080645	0.074627	0.083333	0.209302	0.2	0.094737	0.135593	0.173913	0.131579	0.243902	0.266667	0.113636	0.192308	0.277778	0.192982	0.186047	0.162791	0.297872	0.135135	0.157895	0.142857	0.163265	0.266667	0.216216	0.183673	0.133333	0.078947	0.208333	0.079365	0.218182	0.148148	0.166667	0.166667	0.302326	0.186047	0.183673	0.208333	0.12963	0.195122	0.138889	0.128205	0.206897	0.119048	0.244898	0.109091	0.229167	0.23913	0.244898	0.15	0.170732	0.2	0.16	0.186047	0.136364	0.209302	0.1875	0.742857	0.145455	0.235294	0.191489	0.2	0.625	0.101695	0.219512	0.122449	0.105263	0.153846	0.108696	0.128205	0.115942	0.150943	0.188889	0.105263	0.083333	0.076923	0.209302	0.186047	0.133333	0.104167	0.170213	0.089286	0.285714	0.146341	0.139535	0.181818	0.111111	0.166667	0.210526	1	0.133333	0.2	0.173913	0.2	0.209302	0.175	0.113208	0.290909	0.1875	0.185185	0.116667	0.25	0.053191	0.184466	0.155556	0.15	0.2	0.108696	0.25	0.159091	0.136364	0.121212	0.111111	0.105263	0.166667	0.089552	0.115385	0.135135	0.153846	0.102041	0.195122	0.261905	0.1	0.089286	0.243902	0.045455	0.072464	0.09434	0.25	0.136364	0.351351
D02614	0.142857	0.233333	0.170732	0.046512	0.384615	0.170732	0.184211	0.222222	0.4	0.344828	0.170732	0.363636	0.204545	0.128205	0.325581	0.4	0.275862	0.472222	0.466667	0.410256	0.121212	0.314286	0.212121	0.448276	0.2	0.314286	0.131579	0.060606	0.4	0.285714	0.25	0.2	0.322581	0.40625	0.419355	0.375	0.333333	0.28	0.333333	0.162791	0.257143	0.232558	0.323529	0.170732	0.222222	0.220779	0.04	0.34375	0.25	0.25641	0.419355	0.433333	0.371429	0.433333	0.257143	0.114286	0.388889	0.361111	0.413793	0.310345	0.302326	0.380952	0.244444	0.309524	0.133333	0.1875	0.193548	0.205128	0.034483	0.176471	0.325581	0.264706	0.212121	0.352941	0.339623	0.117647	0.181818	0.054545	0.3	0.361111	0.291667	0.586207	0.352941	0.424242	0.46875	0.388889	0.341463	0.25	0.305556	0.405405	0.307692	0.14	0.409091	0.377778	0.313725	0.333333	0.236842	0.30303	0.178571	0.068966	0.25641	0.225806	0.210526	0.183333	0.466667	0.212766	0.205882	0.3125	0.045455	0.216216	0.244444	0.37037	0.392857	0.228571	0.444444	0.3	0.052632	0.232558	0.393939	0.125	0.292683	0.340426	0.24	0.295455	0.26087	0.275	0.243902	0.277778	0.204545	0.325	0.142857	0.294118	0.333333	0.444444	0.27451	0.4	0.217391	0.302326	0.2	0.333333	0.302326	0.171429	0.264706	0.25	0.292683	0.314286	0.323529	0.305556	0.268293	0.12	0.26087	0.348837	0.416667	0.313725	0.153846	0.428571	0.25	0.25	0.348837	0.481481	0.314286	0.444444	0.180328	0.056604	0.2	0.15625	0.133333	0.378378	0.342857	0.314286	0.352941	0.297297	0.388889	0.473684	0.289474	0.448276	0.692308	0.46875	0.285714	0.375	0.464286	0.133333	1	0.4	0.166667	0.25	0.236842	0.2	0.35	0.2	0.181818	0.282609	0.377778	0.166667	0.253333	0.147059	0.342857	0.205882	0.30303	0.4375	0.309524	0.352941	0.607143	0.352941	0.486486	0	0.193548	0.36	0.358974	0.15625	0.428571	0.4	0.333333	0.170732	0.282051	0.365854	0.243243	0.108108	0.277778	0.472222	0.351351	0.363636	0.216216
D02671	0.129032	0.176471	0.085106	0.116279	0.258065	0.108696	0.297297	0.305556	0.368421	0.3125	0.108696	0.371429	0.217391	0.175	0.395349	0.216216	0.176471	0.333333	0.566667	0.380952	0.212121	0.53125	0.162162	0.40625	0.26087	0.289474	0.179487	0.151515	0.475	0.23913	0.432432	0.181818	0.294118	0.454545	0.305556	0.318182	0.30303	0.425532	0.342857	0.12766	0.205128	0.333333	0.263158	0.186047	0.175	0.197531	0.122449	0.352941	0.454545	0.333333	0.516129	0.314286	0.645161	0.533333	0.342857	0.105263	0.558824	0.405405	0.257143	0.322581	0.282609	0.386364	0.255319	0.414634	0.121212	0.205882	0.176471	0.282051	0	0.228571	0.395349	0.4375	0.228571	0.25641	0.213115	0.205882	0.135135	0.12963	0.341463	0.368421	0.3	0.361111	0.220339	0.428571	0.428571	0.358974	0.45	0.2	0.428571	0.375	0.285714	0.090909	0.3	0.27451	0.25	0.211538	0.282051	0.243243	0.186047	0.140351	0.368421	0.205882	0.289474	0.254237	0.566667	0.22449	0.375	0.294118	0.113636	0.2	0.255319	0.25	0.235294	0.243243	0.447368	0.375	0.162162	0.302326	0.441176	0.054054	0.435897	0.32	0.27451	0.363636	0.355556	0.35	0.459459	0.580645	0.365854	0.244444	0.072727	0.46875	0.21875	0.272727	0.387755	0.25	0.282609	0.255319	0.325581	0.309524	0.340909	0.157895	0.352941	0.380952	0.473684	0.441176	0.297297	0.5625	0.195652	0.18	0.196078	0.355556	0.5	0.272727	0.145455	0.3125	0.297297	0.204545	0.326087	0.264706	0.195122	0.272727	0.293103	0.204082	0.179775	0.081081	0.057143	0.317073	0.25	0.53125	0.225	0.214286	0.709677	0.340909	0.333333	0.216216	0.342857	0.515152	0.170732	0.516129	0.375	0.2	0.4	1	0.130435	0.234043	0.282051	0.184211	0.357143	0.232143	0.170213	0.319149	0.354167	0.310345	0.182927	0.176471	0.282051	0.157895	0.4375	0.361111	0.348837	0.484848	0.371429	0.220339	0.288889	0.081081	0.176471	0.314815	0.272727	0.142857	0.264706	0.3	0.566667	0.243902	0.232558	0.311111	0.289474	0.073171	0.285714	0.302326	0.394737	0.297297	0.263158
D02721	0.09375	0.176471	0.545455	0.263158	0.147059	0.7	0.170732	0.205128	0.130435	0.02439	0.5	0.066667	0.076923	0.27027	0.132075	0.153846	0.142857	0.098039	0.119048	0.183673	0.052632	0.065217	0.131579	0.125	0.16	0.25641	0.069767	0.266667	0.134615	0.357143	0.104167	0.054054	0.1	0.116279	0.093023	0.183673	0.04878	0.098361	0.146341	0.358974	0.146341	0.142857	0.230769	0.085106	0.146341	0.141176	0.170213	0.121951	0.090909	0.238095	0.093023	0.121951	0.133333	0.095238	0.236842	0.135135	0.152174	0.106383	0.128205	0.078947	0.092593	0.196078	0.092593	0.115385	0.121212	0.138889	0.052632	0.190476	0.03125	0.131579	0.111111	0.121951	0.04878	0.195122	0.174603	0.051282	0.02439	0.089286	0.078431	0.130435	0.140351	0.166667	0.180328	0.086957	0.136364	0.177778	0.208333	0.142857	0.162791	0.170213	0.173913	0.463415	0.140351	0.065574	0.147541	0.105263	0.190476	0.121951	0.096774	0.203704	0.083333	0	0.195122	0.15625	0.119048	0.22449	0.189189	0.2	0.225	0.043478	0.255319	0.142857	0.135135	0.121951	0.122449	0.122449	0.131579	0.12	0.113636	0.147059	0.12	0.064516	0.031746	0.071429	0.196078	0.102041	0.08	0.113636	0.191489	0.12	0.475	0.119048	0.147059	0.135135	0.079365	0.125	0.229167	0.072727	0.14	0.170213	0.113208	0.1	0.069767	0.183673	0.12	0.113636	0.116279	0.136364	0.309524	0.156863	0.355556	0.12963	0.125	0.186441	0.211538	0.125	0.230769	0.177778	0.173077	0.162162	0.195122	0.135135	0.086957	0.113208	0.166667	0.212121	0.193548	0.173913	0.162791	0.065217	0.166667	0.085106	0.152174	0.134615	0.181818	0.153846	0.175	0.111111	0.142857	0.146341	0.1	0.173913	0.166667	0.130435	1	0.318182	0.162791	0.071429	0.117647	0.169492	0.375	0.127273	0.140351	0.117647	0.089888	0.111111	0.190476	0.128205	0.095238	0.113636	0.115385	0.166667	0.170732	0.241379	0.208333	0.176471	0.052632	0.145161	0.166667	0.025641	0.162162	0.106383	0.093023	0.159091	0.12766	0.18	0.166667	0.222222	0.074627	0.142857	0.152174	0.142857	0.142857
D02725	0.138889	0.179487	0.5	0.125	0.25	0.357143	0.255814	0.261905	0.26087	0.116279	0.425	0.173913	0.127273	0.152174	0.2	0.342105	0.179487	0.215686	0.204545	0.28	0.121951	0.145833	0.139535	0.214286	0.207792	0.25	0.181818	0.073171	0.27451	0.5	0.113208	0.097561	0.351351	0.2	0.261905	0.254902	0.195122	0.237288	0.204545	0.372093	0.204545	0.192308	0.35	0.14	0.177778	0.22619	0.150943	0.268293	0.148936	0.288889	0.177778	0.238095	0.212766	0.181818	0.261905	0.142857	0.229167	0.26087	0.25	0.146341	0.181818	0.264151	0.12069	0.207547	0.075	0.175	0.095238	0.244444	0.026316	0.113636	0.2	0.181818	0.225	0.375	0.230769	0.119048	0.2	0.116667	0.173077	0.288889	0.145161	0.27907	0.238095	0.217391	0.244444	0.204082	0.230769	0.2	0.272727	0.196078	0.25	0.32	0.245614	0.20339	0.225806	0.210526	0.272727	0.238095	0.125	0.126984	0.208333	0.119048	0.27907	0.25	0.204545	0.178571	0.219512	0.263158	0.145833	0.148936	0.3	0.243243	0.2	0.130435	0.270833	0.270833	0.065217	0.192308	0.195652	0.071429	0.215686	0.2	0.183333	0.157895	0.196429	0.2	0.22449	0.195652	0.215686	0.215686	0.354167	0.177778	0.25	0.230769	0.213115	0.243902	0.27451	0.203704	0.26	0.22	0.226415	0.086957	0.155556	0.163636	0.215686	0.195652	0.125	0.191489	0.648649	0.203704	0.522727	0.288462	0.304348	0.245902	0.232143	0.210526	0.255814	0.18	0.288462	0.225	0.195652	0.230769	0.094595	0.12069	0.206522	0.121951	0.102564	0.2	0.333333	0.145833	0.341463	0.163265	0.229167	0.203704	0.26087	0.342105	0.261905	0.244444	0.173913	0.261905	0.25	0.2	0.25	0.234043	0.318182	1	0.244444	0.108696	0.235294	0.229508	0.355556	0.192982	0.183333	0.189189	0.157303	0.2	0.365854	0.136364	0.181818	0.25	0.230769	0.25	0.285714	0.258065	0.254902	0.069767	0.121951	0.166667	0.215686	0.15	0.25641	0.208333	0.204545	0.212766	0.134615	0.181818	0.222222	0.136364	0.164179	0.291667	0.282609	0.255814	0.2
D02826	0.137931	0.1875	0.139535	0.095238	0.233333	0.166667	0.243243	0.285714	0.351351	0.142857	0.139535	0.210526	0.102041	0.216216	0.318182	0.228571	0.225806	0.227273	0.285714	0.302326	0.357143	0.342857	0.205882	0.194444	0.164384	0.27027	0.128205	0.2	0.325581	0.25	0.307692	0.088235	0.235294	0.277778	0.216216	0.217391	0.108108	0.226415	0.285714	0.133333	0.216216	0.317073	0.277778	0.195122	0.153846	0.158537	0.12766	0.257143	0.243243	0.315789	0.216216	0.294118	0.361111	0.189189	0.285714	0.111111	0.378378	0.190476	0.235294	0.147059	0.163265	0.255319	0.163265	0.333333	0.09375	0.181818	0.085714	0.333333	0.068966	0.28125	0.318182	0.257143	0.242424	0.305556	0.125	0.392857	0.25	0.204082	0.232558	0.219512	0.166667	0.27027	0.129032	0.170732	0.170732	0.186047	0.244444	0.243243	0.333333	0.177778	0.209302	0.115385	0.166667	0.125	0.192982	0.12963	0.297297	0.257143	0.162791	0.145455	0.219512	0.21875	0.342857	0.241379	0.25	0.234043	0.3125	0.230769	0.175	0.210526	0.266667	0.266667	0.176471	0.222222	0.261905	0.358974	0.108108	0.285714	0.27027	0.15625	0.35	0.163636	0.188679	0.16	0.255319	0.238095	0.333333	0.305556	0.227273	0.173913	0.117647	0.323529	0.233333	0.25	0.2	0.264706	0.23913	0.163265	0.309524	0.292683	0.295455	0.076923	0.333333	0.272727	0.317073	0.27027	0.15	0.333333	0.232558	0.1875	0.255319	0.311111	0.3	0.236364	0.196078	0.173077	0.277778	0.243902	0.156863	0.205882	0.175	0.25	0.196721	0.212766	0.144444	0.085714	0.129032	0.181818	0.230769	0.382353	0.205128	0.166667	0.342105	0.1875	0.282051	0.228571	0.184211	0.2	0.15	0.363636	0.235294	0.209302	0.236842	0.282051	0.162791	0.244444	1	0.102564	0.309524	0.264151	0.204545	0.22449	0.188679	0.241379	0.130952	0.12381	0.297297	0.235294	0.257143	0.236842	0.272727	0.342857	0.243243	0.166667	0.191489	0.085714	0.151515	0.169492	0.173913	0.225806	0.205882	0.162791	0.285714	0.225	0.186047	0.1875	0.205128	0.105263	0.129032	0.227273	0.307692	0.243243	0.277778
